ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,mh_snomed,mhsds_flag,attends,left_b4_completion
E54000030,NHS South East London Integrated Care Board,2023/24,3,0,1,14439,1001
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,3,1,0,4,0
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,1,1,47,0
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,5,0,1,1,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,0,1,8833,1345
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,5,0,0,17,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,3,0,0,10248,142
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,3,1,1,19,0
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2021/22,1,1,1,1111,25
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,3,1,0,34,1
E54000029,NHS North East London Integrated Care Board,2022/23,3,0,1,11668,1078
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,1,1,43,0
E54000029,NHS North East London Integrated Care Board,2023/24,5,0,0,2951,18
E54000030,NHS South East London Integrated Care Board,2021/22,3,0,0,53077,3208
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,3,1,1,23,0
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,3,1,0,114,4
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,4,1,0,1,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,3,0,0,29459,1636
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,1,0,0,72901,6898
E54000027,NHS North West London Integrated Care Board,2023/24,1,1,0,233,5
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,1,0,1,24665,1446
E54000038,NHS Somerset Integrated Care Board,2019/20,4,0,1,7,0
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,4,0,1,11,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,3,0,0,13578,420
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,1,0,0,64453,5711
E54000043,NHS Gloucestershire Integrated Care Board,2022/23,1,1,1,449,16
E54000028,NHS North Central London Integrated Care Board,2020/21,1,0,0,38742,695
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,4,0,0,24,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,3,0,0,16347,142
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,3,0,1,2543,34
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,1,0,0,83077,2480
E54000031,NHS South West London Integrated Care Board,2021/22,1,0,1,31748,903
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,3,0,1,11637,470
E54000028,NHS North Central London Integrated Care Board,2023/24,1,0,1,25489,2514
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,3,1,1,127,3
E54000041,NHS Dorset Integrated Care Board,2019/20,5,0,0,3,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,5,0,1,114,1
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,3,1,0,11,0
E54000027,NHS North West London Integrated Care Board,2022/23,4,1,0,10,1
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,1,1,1,888,6
E54000038,NHS Somerset Integrated Care Board,2019/20,1,0,0,26520,501
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,4,0,1,51,2
E54000062,NHS Black Country Integrated Care Board,2022/23,3,0,0,53894,1795
E54000038,NHS Somerset Integrated Care Board,2020/21,1,1,0,55,0
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,4,0,1,43,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,5,0,0,4,0
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,5,0,0,12,0
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,4,1,0,1,0
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2021/22,5,1,1,1,0
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,0,0,31841,1051
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,1,0,0,7721,129
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,1,1,1308,43
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,1,0,0,37581,486
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,4,0,0,13884,686
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,5,0,0,729,3
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,3,0,0,36389,925
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,4,0,0,82,4
E54000027,NHS North West London Integrated Care Board,2020/21,5,1,1,1,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,3,0,0,12708,157
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,1,1,1,1108,67
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,4,0,0,442,16
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,1,1,1,763,23
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,0,1,10771,452
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,1,1,131,0
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,4,0,0,6470,65
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,1,0,28,0
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,3,0,1,5591,352
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,4,0,0,145,4
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,3,1,1,364,9
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,5,0,1,8,0
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,4,0,0,133,4
E54000062,NHS Black Country Integrated Care Board,2019/20,4,1,0,1,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,5,0,1,1,0
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,3,0,0,33607,1018
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,0,1,78937,6065
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,1,0,459,12
E54000030,NHS South East London Integrated Care Board,2022/23,1,1,0,328,16
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,1,0,0,72038,5363
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,1,1,0,163,0
E54000061,NHS South Yorkshire Integrated Care Board,2022/23,1,1,1,2094,57
E54000038,NHS Somerset Integrated Care Board,2022/23,4,0,0,52,2
E54000037,NHS Devon Integrated Care Board,2023/24,5,0,0,18,0
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,3,1,1,6,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,5,0,1,4,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,4,1,1,1,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,4,1,1,1,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,3,0,0,30144,205
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,3,0,1,1790,18
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,1,1,561,10
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,1,0,1,22709,994
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,1,0,0,54537,4283
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,1,1,1,1624,39
E54000029,NHS North East London Integrated Care Board,2023/24,3,0,0,110733,3399
E54000062,NHS Black Country Integrated Care Board,2020/21,1,1,1,1288,16
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,0,1,17775,2156
E54000034,NHS Frimley Integrated Care Board,2020/21,5,0,1,291,0
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,3,1,1,218,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,4,0,1,365,14
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,4,0,1,9,0
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,5,0,1,265,5
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,3,1,1,2,0
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,3,0,0,1482,33
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,1,0,0,196703,10617
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,3,1,1,81,2
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,3,1,0,54,0
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,1,1,1395,45
E54000037,NHS Devon Integrated Care Board,2019/20,4,0,0,146,5
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,4,0,1,2344,134
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,1,1,1,1092,42
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,1,1,0,541,6
E54000034,NHS Frimley Integrated Care Board,2023/24,5,1,1,24,0
E54000034,NHS Frimley Integrated Care Board,2020/21,3,0,0,594,6
E54000064,NHS Sussex Integrated Care Board,2022/23,5,0,0,15,0
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,0,0,29495,787
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,1,0,0,125369,6674
E54000027,NHS North West London Integrated Care Board,2019/20,4,0,1,1610,58
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,5,0,0,313,1
E54000038,NHS Somerset Integrated Care Board,2019/20,3,1,1,54,1
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,1,1,0,85,0
E54000034,NHS Frimley Integrated Care Board,2023/24,5,0,0,13953,74
E54000034,NHS Frimley Integrated Care Board,2023/24,3,1,1,5,0
E54000031,NHS South West London Integrated Care Board,2021/22,5,0,1,52,1
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,5,0,1,1,0
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,1,0,88,1
E54000034,NHS Frimley Integrated Care Board,2019/20,4,0,1,372,9
E54000031,NHS South West London Integrated Care Board,2023/24,5,0,1,225,3
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,3,0,1,6872,246
E54000029,NHS North East London Integrated Care Board,2019/20,1,0,0,145629,3385
E54000061,NHS South Yorkshire Integrated Care Board,2022/23,1,0,0,132237,9224
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,3,0,1,7680,652
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,0,1,92636,5391
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,3,0,0,68170,4325
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,4,0,0,280,10
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,1,0,1,19283,2204
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,3,1,1,139,1
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,1,1,1,1041,51
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,3,0,1,329,14
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,3,1,0,4,0
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,3,1,1,5,0
E54000027,NHS North West London Integrated Care Board,2020/21,3,1,0,63,1
E54000034,NHS Frimley Integrated Care Board,2023/24,5,1,0,7,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,3,1,1,67,0
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,1,0,1,13749,272
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,4,0,1,3410,1
E54000038,NHS Somerset Integrated Care Board,2022/23,1,0,0,32057,978
E54000030,NHS South East London Integrated Care Board,2021/22,3,0,1,12534,1142
E54000038,NHS Somerset Integrated Care Board,2021/22,4,0,0,27,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,5,1,1,4,0
E54000064,NHS Sussex Integrated Care Board,2022/23,4,1,0,1,0
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,5,0,0,435,7
E54000029,NHS North East London Integrated Care Board,2021/22,4,1,1,1,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,1,0,0,68557,2845
E54000028,NHS North Central London Integrated Care Board,2019/20,3,0,0,60894,1490
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,4,0,0,12,0
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,3,1,1,42,0
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,3,1,0,82,1
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,4,0,1,9,0
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,3,1,0,22,1
E54000064,NHS Sussex Integrated Care Board,2021/22,3,1,0,127,5
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,3,1,1,75,5
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,4,0,0,259,7
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,3,1,1,12,1
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,3,1,0,47,1
E54000030,NHS South East London Integrated Care Board,2020/21,1,1,0,316,4
E54000041,NHS Dorset Integrated Care Board,2022/23,1,1,1,913,28
E54000038,NHS Somerset Integrated Care Board,2021/22,1,0,0,29459,631
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,3,0,0,9188,104
E54000038,NHS Somerset Integrated Care Board,2023/24,3,0,0,25060,378
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,3,1,1,44,0
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,1,1,1,937,14
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,1,0,1,27956,1813
E54000028,NHS North Central London Integrated Care Board,2022/23,4,0,1,3339,117
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,1,1,0,229,2
E54000031,NHS South West London Integrated Care Board,2021/22,3,0,1,10784,333
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,3,1,0,136,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,4,0,0,8584,179
E54000038,NHS Somerset Integrated Care Board,2020/21,3,1,0,17,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,3,1,1,21,2
E54000064,NHS Sussex Integrated Care Board,2023/24,5,1,1,1,0
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,0,0,68548,5679
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,1,0,1,20315,1796
E54000031,NHS South West London Integrated Care Board,2021/22,3,0,0,43454,964
E54000034,NHS Frimley Integrated Care Board,2019/20,3,0,1,312,15
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,4,0,1,17,3
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,3,1,0,12,0
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,1,0,1,34288,2377
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,3,1,0,19,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,5,0,1,27,2
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,4,1,1,1,0
E54000041,NHS Dorset Integrated Care Board,2020/21,3,0,0,8503,6
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,4,0,1,7,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,3,1,0,13,0
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,1,0,1,77797,7087
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,0,1,16595,1218
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,1,1,1,2399,68
E54000034,NHS Frimley Integrated Care Board,2022/23,1,1,1,549,14
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,0,1,13245,451
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,1,1,1,938,20
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,3,1,0,45,2
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,4,0,1,5119,194
E54000027,NHS North West London Integrated Care Board,2022/23,1,0,0,129553,6754
E54000027,NHS North West London Integrated Care Board,2022/23,3,0,0,84427,5485
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,1,1,0,103,0
E54000031,NHS South West London Integrated Care Board,2022/23,4,0,0,8612,569
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,3,0,1,451,9
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,4,1,1,47,0
E54000034,NHS Frimley Integrated Care Board,2019/20,1,0,1,15687,528
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2021/22,1,0,1,16476,999
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,3,1,0,39,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,5,0,0,5812,0
E54000030,NHS South East London Integrated Care Board,2021/22,4,0,1,38,2
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,4,1,0,2,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,5,1,0,4,0
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,1,0,114,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,3,0,1,19171,1511
E54000062,NHS Black Country Integrated Care Board,2022/23,1,0,1,30146,2365
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,1,0,0,86369,4544
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,4,0,1,63,4
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,4,0,0,9,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,3,1,0,2,0
