ICB23CD,ICB23NM,mh_snomed,mhsds_flag,Der_Financial_Year,assess_attends,assess_time_total,treat_attends,treat_time_total,conclude_attends,conclude_time_total,depart_attends,depart_time_total,decadm_attends,decadm_time_total
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,1,2021/22,4222,170356,4128,514733,4153,684474,4579,1401051,1376,353566
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,1,2022/23,3396,148383,3273,530260,3273,530299,3683,1346773,873,225481
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,1,2023/24,3806,149394,3542,566588,3542,566588,4094,1445211,890,227358
E54000054,NHS West Yorkshire Integrated Care Board,0,0,2019/20,405659,7936943,417407,40167437,420236,83139790,420159,83487233,91300,17442351
E54000054,NHS West Yorkshire Integrated Care Board,0,0,2020/21,379130,5421436,387344,27027876,389011,65590526,389183,69776705,81278,14280442
E54000054,NHS West Yorkshire Integrated Care Board,0,0,2021/22,519795,10767548,554889,60678730,555066,70515670,558356,129618761,99668,22236467
E54000054,NHS West Yorkshire Integrated Care Board,0,0,2022/23,540588,11405651,565150,71045785,565164,71096550,566323,151779314,98365,25408543
E54000054,NHS West Yorkshire Integrated Care Board,0,0,2023/24,535654,10919905,564157,63149618,564157,63149618,563623,144208727,106958,24296858
E54000054,NHS West Yorkshire Integrated Care Board,0,1,2019/20,158288,2987880,162547,17979979,163526,39314426,163629,39162227,50032,10394176
E54000054,NHS West Yorkshire Integrated Care Board,0,1,2020/21,160758,2316127,163987,13758737,164681,34576515,164841,35820936,47883,8987732
E54000054,NHS West Yorkshire Integrated Care Board,0,1,2021/22,190942,3992293,200964,25343749,200917,30232100,202155,58372734,51030,12399411
E54000054,NHS West Yorkshire Integrated Care Board,0,1,2022/23,192743,4064706,200128,28294742,200132,28307525,198885,66860195,48787,14028544
E54000054,NHS West Yorkshire Integrated Care Board,0,1,2023/24,185321,3786187,193068,24695394,193068,24695394,192380,62530249,49459,12458099
E54000054,NHS West Yorkshire Integrated Care Board,1,0,2019/20,1214,21804,1237,135684,1242,231972,1245,233466,61,10606
E54000054,NHS West Yorkshire Integrated Care Board,1,0,2020/21,1996,29604,2028,161360,2029,377862,2032,341320,106,20896
E54000054,NHS West Yorkshire Integrated Care Board,1,0,2021/22,2157,43410,2189,313172,2189,374762,2194,513755,122,26914
E54000054,NHS West Yorkshire Integrated Care Board,1,0,2022/23,1760,34605,1790,318913,1790,318913,1793,518099,112,32903
E54000054,NHS West Yorkshire Integrated Care Board,1,0,2023/24,1919,39243,1934,303937,1934,303937,1935,528328,152,36614
E54000054,NHS West Yorkshire Integrated Care Board,1,1,2019/20,5079,88398,5124,559023,5181,1228815,5189,1201902,934,183690
E54000054,NHS West Yorkshire Integrated Care Board,1,1,2020/21,5355,76623,5395,521583,5435,1314017,5449,1222537,900,198522
E54000054,NHS West Yorkshire Integrated Care Board,1,1,2021/22,6070,125900,6132,882286,6126,1047432,6141,1835615,868,261536
E54000054,NHS West Yorkshire Integrated Care Board,1,1,2022/23,5122,112675,5144,871757,5144,872565,5085,1799300,746,231540
E54000054,NHS West Yorkshire Integrated Care Board,1,1,2023/24,5573,117748,5578,854138,5578,854138,5424,1878250,805,247908
E54000055,NHS Birmingham and Solihull Integrated Care Board,0,0,2019/20,186759,5162400,266337,29671126,281565,51366874,281545,63851659,72627,13234239
E54000055,NHS Birmingham and Solihull Integrated Care Board,0,0,2020/21,140164,2317211,209615,11863235,214172,29407946,217955,39193252,65850,9473002
E54000055,NHS Birmingham and Solihull Integrated Care Board,0,0,2021/22,195143,5469654,314789,36095074,324786,57142062,326970,82912015,83363,18020080
E54000055,NHS Birmingham and Solihull Integrated Care Board,0,0,2022/23,253710,8953127,317469,39742687,317473,39764379,343623,93228918,79119,18487732
E54000055,NHS Birmingham and Solihull Integrated Care Board,0,0,2023/24,308632,9856647,301967,37522589,301967,37522589,334051,92543815,81169,18632836
E54000055,NHS Birmingham and Solihull Integrated Care Board,0,1,2019/20,76322,2401445,120174,14442153,126594,26137518,126555,35392187,42557,8460394
E54000055,NHS Birmingham and Solihull Integrated Care Board,0,1,2020/21,67213,1253705,105651,6509881,107680,16669906,108589,23268829,41248,6484605
E54000055,NHS Birmingham and Solihull Integrated Care Board,0,1,2021/22,80045,2810176,136044,17279173,140096,28297202,140476,43717323,47413,11111945
E54000055,NHS Birmingham and Solihull Integrated Care Board,0,1,2022/23,96433,4771700,129887,18736966,129887,18743495,134452,48471968,44956,11713210
E54000055,NHS Birmingham and Solihull Integrated Care Board,0,1,2023/24,122091,5285629,123410,17486869,123410,17486869,128456,47503184,44406,11321299
E54000055,NHS Birmingham and Solihull Integrated Care Board,1,0,2019/20,601,20493,916,129370,921,201414,920,216367,98,19722
E54000055,NHS Birmingham and Solihull Integrated Care Board,1,0,2020/21,714,16659,1227,84282,1228,197495,1229,218362,140,25304
E54000055,NHS Birmingham and Solihull Integrated Care Board,1,0,2021/22,715,26882,1222,183650,1238,273083,1240,341455,136,36234
E54000055,NHS Birmingham and Solihull Integrated Care Board,1,0,2022/23,806,39453,1110,186074,1110,186585,1107,350126,75,22107
E54000055,NHS Birmingham and Solihull Integrated Care Board,1,0,2023/24,1033,31988,1051,165141,1051,165141,1045,315778,97,20730
E54000055,NHS Birmingham and Solihull Integrated Care Board,1,1,2019/20,4135,170347,7035,961848,7041,1863098,7018,1998259,783,224526
E54000055,NHS Birmingham and Solihull Integrated Care Board,1,1,2020/21,4106,90923,6633,536048,6611,1472128,6605,1620111,911,225142
E54000055,NHS Birmingham and Solihull Integrated Care Board,1,1,2021/22,4291,182463,7423,1122656,7351,1965759,7255,2437531,1168,348684
E54000055,NHS Birmingham and Solihull Integrated Care Board,1,1,2022/23,4721,286918,6508,1182863,6509,1183940,6212,2512993,673,220436
E54000055,NHS Birmingham and Solihull Integrated Care Board,1,1,2023/24,6849,345973,6933,1195541,6933,1195541,6454,2720643,617,211406
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,0,0,2019/20,121044,3066026,132653,13780483,147637,34764827,150866,33165947,18217,4388598
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,0,0,2020/21,102423,2186116,106133,7781627,115028,26130232,118573,23971819,12935,2853987
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,0,0,2021/22,133116,3984794,132938,17541558,144079,31732143,154982,42596678,14441,4271194
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,0,0,2022/23,133775,3501400,132881,19405868,132888,19423713,156625,49012430,15274,5356305
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,0,0,2023/24,134270,2938806,140890,18053400,140890,18053400,165647,47674025,16950,5238577
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,0,1,2019/20,56848,1541933,60631,6821817,66679,18012727,68529,17776691,11371,2984972
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,0,1,2020/21,50533,1055443,52589,4196344,56518,14725696,58318,14166094,8822,2158321
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,0,1,2021/22,57219,1687341,57142,8396266,61653,15652428,65790,22440496,8584,2976246
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,0,1,2022/23,54275,1314300,52357,8449211,52359,8453616,60907,24182703,8558,3427558
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,0,1,2023/24,54358,1071778,54514,7610138,54514,7610138,63143,23037436,9640,3543070
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,1,0,2019/20,327,10629,368,41740,373,96499,386,77315,5,987
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,1,0,2020/21,325,9082,327,25470,335,84555,347,63425,4,489
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,1,0,2021/22,342,10970,356,52769,359,91409,367,93294,6,1090
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,1,0,2022/23,411,11238,420,74836,420,75183,439,129875,6,3745
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,1,0,2023/24,491,12045,517,86939,517,86939,526,144131,12,2570
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,1,1,2019/20,1708,63211,1624,192113,1859,552078,1957,494891,49,12345
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,1,1,2020/21,1568,40980,1494,135264,1592,452449,1706,392819,18,4212
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,1,1,2021/22,1668,63219,1571,260605,1707,565858,1749,617733,34,9626
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,1,1,2022/23,1828,50302,1634,292719,1634,292719,1854,760158,57,24929
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,1,1,2023/24,1892,41535,1808,273788,1808,273788,1931,745482,108,33643
E54000057,NHS Greater Manchester Integrated Care Board,0,0,2019/20,492758,9414456,480136,50329352,536012,106762020,541123,115500783,70838,12645226
E54000057,NHS Greater Manchester Integrated Care Board,0,0,2020/21,393520,6118742,406855,30337497,440092,73894929,451026,87256229,69076,10328836
E54000057,NHS Greater Manchester Integrated Care Board,0,0,2021/22,570450,12274374,607525,78675043,609315,83807411,665644,171970101,132535,33491569
E54000057,NHS Greater Manchester Integrated Care Board,0,0,2022/23,538703,13007985,515858,78466294,515877,78540954,574146,181267628,127441,38136148
E54000057,NHS Greater Manchester Integrated Care Board,0,0,2023/24,529246,10679279,465872,62177605,465872,62177605,557835,165923448,136950,35635974
E54000057,NHS Greater Manchester Integrated Care Board,0,1,2019/20,249281,4556073,239098,27446922,270243,65060561,272713,71041816,43132,8726528
E54000057,NHS Greater Manchester Integrated Care Board,0,1,2020/21,219250,3295797,220250,18357265,240439,48627632,245959,58521223,44026,7581574
E54000057,NHS Greater Manchester Integrated Care Board,0,1,2021/22,268852,5691818,279244,40160995,280382,43374948,309910,99644651,81349,24293030
E54000057,NHS Greater Manchester Integrated Care Board,0,1,2022/23,243904,5865540,230840,39287128,230861,39315315,255571,101165322,74306,25961807
E54000057,NHS Greater Manchester Integrated Care Board,0,1,2023/24,232488,4614622,200770,30159503,200770,30159503,239172,89076456,74108,22261307
E54000057,NHS Greater Manchester Integrated Care Board,1,0,2019/20,2164,40734,2321,310136,2376,525807,2381,534625,146,39331
E54000057,NHS Greater Manchester Integrated Care Board,1,0,2020/21,2470,37235,2623,248465,2672,475921,2678,512801,101,24269
E54000057,NHS Greater Manchester Integrated Care Board,1,0,2021/22,2144,46097,2463,432680,2464,452387,2489,672392,109,30430
E54000057,NHS Greater Manchester Integrated Care Board,1,0,2022/23,1720,47010,1711,350865,1711,351320,1815,570131,94,29830
E54000057,NHS Greater Manchester Integrated Care Board,1,0,2023/24,1520,30500,1324,233866,1324,233866,1603,465722,77,25518
E54000057,NHS Greater Manchester Integrated Care Board,1,1,2019/20,12667,237441,11295,1790141,13689,3947212,13763,4058672,1011,272284
E54000057,NHS Greater Manchester Integrated Care Board,1,1,2020/21,11545,172521,10638,1337502,12563,3063577,12724,3306836,1159,303050
E54000057,NHS Greater Manchester Integrated Care Board,1,1,2021/22,9838,216366,10414,2121042,10411,2300230,11814,4184002,1513,615730
E54000057,NHS Greater Manchester Integrated Care Board,1,1,2022/23,9109,217689,7234,1527634,7235,1530082,9364,3551919,1439,564793
E54000057,NHS Greater Manchester Integrated Care Board,1,1,2023/24,8364,167570,5589,858616,5589,858616,8127,2919125,1392,498928
E54000058,NHS Derby and Derbyshire Integrated Care Board,0,0,2019/20,148151,3466590,171936,16502309,177885,34180243,177812,38621990,60526,11537245
E54000058,NHS Derby and Derbyshire Integrated Care Board,0,0,2020/21,105143,1991122,121591,7235386,123437,14612669,126129,23506763,53223,7020408
E54000058,NHS Derby and Derbyshire Integrated Care Board,0,0,2021/22,149826,4128519,149641,16829255,150106,20999430,161606,42131705,59719,11896251
E54000058,NHS Derby and Derbyshire Integrated Care Board,0,0,2022/23,144599,4150743,139418,19621709,139423,19641333,151544,50714235,52668,13752795
E54000058,NHS Derby and Derbyshire Integrated Care Board,0,0,2023/24,198762,5686556,193966,22828802,193966,22828802,211388,59181054,65036,15930423
E54000058,NHS Derby and Derbyshire Integrated Care Board,0,1,2019/20,65469,1575720,77106,7984148,79550,17698599,79495,20864330,36835,7515271
E54000058,NHS Derby and Derbyshire Integrated Care Board,0,1,2020/21,51363,1065256,59624,3960747,60540,8178996,61620,13664498,31066,4603666
E54000058,NHS Derby and Derbyshire Integrated Care Board,0,1,2021/22,62987,2011567,64372,8414446,64547,10538061,68688,22967441,33177,7684728
E54000058,NHS Derby and Derbyshire Integrated Care Board,0,1,2022/23,61198,2188596,60598,9521929,60599,9528496,64422,27918826,30238,8930254
E54000058,NHS Derby and Derbyshire Integrated Care Board,0,1,2023/24,72554,2498106,72673,9870171,72673,9870171,77239,29148971,33527,9371568
E54000058,NHS Derby and Derbyshire Integrated Care Board,1,0,2019/20,538,15443,596,70783,606,121715,606,128233,192,32477
E54000058,NHS Derby and Derbyshire Integrated Care Board,1,0,2020/21,446,7450,490,29030,491,69669,492,80951,201,17585
E54000058,NHS Derby and Derbyshire Integrated Care Board,1,0,2021/22,588,17329,615,83022,615,102373,622,155367,180,22178
E54000058,NHS Derby and Derbyshire Integrated Care Board,1,0,2022/23,484,12612,502,84296,502,84465,508,155841,144,26938
E54000058,NHS Derby and Derbyshire Integrated Care Board,1,0,2023/24,860,24658,877,125318,877,125318,908,229112,197,33989
E54000058,NHS Derby and Derbyshire Integrated Care Board,1,1,2019/20,2664,77403,2941,352771,2998,766066,2989,811113,1127,210425
E54000058,NHS Derby and Derbyshire Integrated Care Board,1,1,2020/21,2289,46484,2515,155482,2539,401552,2550,580709,1161,132210
E54000058,NHS Derby and Derbyshire Integrated Care Board,1,1,2021/22,3005,95437,3039,407680,3045,531264,3132,1066122,1053,195055
E54000058,NHS Derby and Derbyshire Integrated Care Board,1,1,2022/23,2354,63752,2362,373884,2362,374035,2385,941503,923,175600
E54000058,NHS Derby and Derbyshire Integrated Care Board,1,1,2023/24,3358,108936,3411,481395,3411,481395,3415,1282711,1299,262566
E54000059,NHS Northamptonshire Integrated Care Board,0,0,2019/20,85161,2239491,121016,14199971,127270,30785481,129818,30187429,12789,3039134
E54000059,NHS Northamptonshire Integrated Care Board,0,0,2020/21,58577,1052199,95711,8446256,99455,22828958,100483,21860008,14380,3018139
E54000059,NHS Northamptonshire Integrated Care Board,0,0,2021/22,100212,2595256,132256,13569078,139677,31527816,143610,35631530,23295,5009838
E54000059,NHS Northamptonshire Integrated Care Board,0,0,2022/23,114268,3055913,133245,12536232,133244,12552441,146274,40494524,40284,10407320
E54000059,NHS Northamptonshire Integrated Care Board,0,0,2023/24,132097,3222194,141026,13292741,141026,13292741,152631,41929144,44680,10834855
E54000059,NHS Northamptonshire Integrated Care Board,0,1,2019/20,41292,1091455,57802,8511465,60723,18138279,62298,18349636,8159,2052305
E54000059,NHS Northamptonshire Integrated Care Board,0,1,2020/21,31489,571654,48342,5616951,50297,14185671,50955,13562524,8767,2035515
E54000059,NHS Northamptonshire Integrated Care Board,0,1,2021/22,44963,1228075,56517,7313924,58624,16562616,60364,19301309,11878,2928300
E54000059,NHS Northamptonshire Integrated Care Board,0,1,2022/23,47940,1420797,54535,5862508,54531,5864324,56157,21272436,21389,6607546
E54000059,NHS Northamptonshire Integrated Care Board,0,1,2023/24,51128,1355342,54947,5996219,54947,5996219,55761,20988434,22014,6326443
E54000059,NHS Northamptonshire Integrated Care Board,1,0,2019/20,322,6646,439,47922,458,95867,463,91473,12,1986
E54000059,NHS Northamptonshire Integrated Care Board,1,0,2020/21,515,8673,762,53396,770,165493,778,149502,28,6726
E54000059,NHS Northamptonshire Integrated Care Board,1,0,2021/22,601,15686,720,73746,743,182634,753,174019,58,11411
E54000059,NHS Northamptonshire Integrated Care Board,1,0,2022/23,532,13897,535,64691,535,64691,566,145637,48,8193
E54000059,NHS Northamptonshire Integrated Care Board,1,0,2023/24,630,13979,621,74982,621,74982,647,165075,83,15607
E54000059,NHS Northamptonshire Integrated Care Board,1,1,2019/20,2038,49576,2371,246321,2785,718143,2858,670354,131,38651
E54000059,NHS Northamptonshire Integrated Care Board,1,1,2020/21,1749,30016,2435,176415,2757,706217,2776,669984,214,70233
E54000059,NHS Northamptonshire Integrated Care Board,1,1,2021/22,2073,58084,2282,223554,2591,707161,2679,689875,229,64805
E54000059,NHS Northamptonshire Integrated Care Board,1,1,2022/23,2521,65642,2260,254507,2260,254864,2804,790939,681,141438
E54000059,NHS Northamptonshire Integrated Care Board,1,1,2023/24,2600,63034,2261,256151,2261,256151,2732,799734,673,145194
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,0,0,2019/20,156511,2964279,162959,12098494,172788,32114858,172826,36754221,44860,9480572
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,0,0,2020/21,127175,1673746,136738,6303219,144775,25687543,144841,26217937,28435,4664750
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,0,0,2021/22,179795,4256373,181460,17211744,182662,19044877,197379,50203616,28990,5979625
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,0,0,2022/23,190210,5503196,189815,18377850,189817,18398832,203796,57046225,29625,7870994
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,0,0,2023/24,198256,6391028,202587,19452320,202587,19452320,215362,60545327,26673,8253757
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,0,1,2019/20,79516,1530368,82617,6868781,87592,18910250,87585,23970362,34312,7875737
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,0,1,2020/21,68628,1001642,72651,3642077,77253,16678469,77277,17197646,19122,3634000
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,0,1,2021/22,80209,2009788,82165,8507023,82488,9149930,89064,28891126,16298,4006701
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,0,1,2022/23,77752,2558752,80527,8535330,80530,8541732,85052,31775664,15124,5182372
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,0,1,2023/24,75102,3045585,81258,8703015,81258,8703015,84679,30979223,13126,5002445
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,1,0,2019/20,745,17169,842,83472,857,182038,857,188271,100,23431
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,1,0,2020/21,698,8810,781,49677,788,138745,788,140937,99,12997
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,1,0,2021/22,698,17364,748,115608,748,121082,757,224500,43,9958
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,1,0,2022/23,692,20685,733,103054,733,103054,739,228217,62,20832
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,1,0,2023/24,701,22896,780,113347,780,113347,778,243571,44,14469
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,1,1,2019/20,2778,64712,2930,243067,3035,745403,3031,807954,761,188852
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,1,1,2020/21,2517,36331,2698,154342,2787,647672,2786,664043,430,87866
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,1,1,2021/22,2438,60609,2632,283418,2640,302397,2685,899364,309,82401
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,1,1,2022/23,2435,74130,2564,289727,2564,289727,2656,902039,448,101397
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,1,1,2023/24,2430,91992,2614,301209,2614,301209,2695,947850,193,94352
E54000061,NHS South Yorkshire Integrated Care Board,0,0,2019/20,245725,4768836,249705,23751259,274663,48211787,281198,48515101,63492,10592692
E54000061,NHS South Yorkshire Integrated Care Board,0,0,2020/21,158239,3042161,191082,14504511,208550,37198327,205771,34491296,51493,8102077
E54000061,NHS South Yorkshire Integrated Care Board,0,0,2021/22,228715,6898477,256880,31204871,265994,38543506,286533,63123787,68124,13711526
E54000061,NHS South Yorkshire Integrated Care Board,0,0,2022/23,263285,8657274,282311,39411362,282316,39430870,320698,81604241,82437,19896153
E54000061,NHS South Yorkshire Integrated Care Board,0,0,2023/24,269235,6589763,289759,37656209,289759,37656209,324998,78217090,85867,19389377
E54000061,NHS South Yorkshire Integrated Care Board,0,1,2019/20,103982,2014909,104327,11268357,113580,24559709,116571,24242390,38795,7060185
E54000061,NHS South Yorkshire Integrated Care Board,0,1,2020/21,75050,1525958,85384,7421168,92825,20499571,91040,18733672,33454,5696525
E54000061,NHS South Yorkshire Integrated Care Board,0,1,2021/22,89440,3029216,97613,13815833,99820,16352012,109251,30290527,38260,8395795
E54000061,NHS South Yorkshire Integrated Care Board,0,1,2022/23,98693,3907405,104339,17166794,104341,17175212,117639,38878734,43944,12004551
E54000061,NHS South Yorkshire Integrated Care Board,0,1,2023/24,98465,2853825,104928,16446424,104928,16446424,117554,36818673,42441,10940169
E54000061,NHS South Yorkshire Integrated Care Board,1,0,2019/20,976,20452,917,117374,928,185996,1008,193116,86,13841
E54000061,NHS South Yorkshire Integrated Care Board,1,0,2020/21,918,19679,1008,97950,1011,203522,992,175625,57,10135
E54000061,NHS South Yorkshire Integrated Care Board,1,0,2021/22,859,29533,901,148622,913,166815,919,225610,74,15960
E54000061,NHS South Yorkshire Integrated Care Board,1,0,2022/23,848,29154,910,172627,910,172627,930,258273,98,22295
E54000061,NHS South Yorkshire Integrated Care Board,1,0,2023/24,843,22781,906,172229,906,172229,923,248851,71,20558
E54000061,NHS South Yorkshire Integrated Care Board,1,1,2019/20,4149,91045,3830,481883,4220,1265913,4012,765384,959,162240
E54000061,NHS South Yorkshire Integrated Care Board,1,1,2020/21,4158,82960,3933,394832,4508,1267848,4125,736509,881,141895
E54000061,NHS South Yorkshire Integrated Care Board,1,1,2021/22,4183,130609,3844,599644,3901,671278,4490,1022217,990,211413
E54000061,NHS South Yorkshire Integrated Care Board,1,1,2022/23,4427,158567,4139,790628,4139,790628,4996,1466463,1274,295234
E54000061,NHS South Yorkshire Integrated Care Board,1,1,2023/24,4843,139891,4525,852052,4525,852052,5546,1636323,844,275253
E54000062,NHS Black Country Integrated Care Board,0,0,2019/20,137904,2969103,149775,13490372,167490,28683144,167329,32134630,21504,3521764
E54000062,NHS Black Country Integrated Care Board,0,0,2020/21,103649,1508978,113445,5943902,119983,11857595,125603,19102943,11502,1617484
E54000062,NHS Black Country Integrated Care Board,0,0,2021/22,200173,4886195,232065,23081935,232452,25303617,236156,55644408,45650,9335048
E54000062,NHS Black Country Integrated Care Board,0,0,2022/23,217079,6242085,249234,30803249,249236,30825219,254849,67421455,48471,12046634
E54000062,NHS Black Country Integrated Care Board,0,0,2023/24,233720,6194053,263971,32813511,263971,32813511,267347,71564400,56108,14853097
E54000062,NHS Black Country Integrated Care Board,0,1,2019/20,56243,1135792,59914,5712554,67404,13304048,67308,15159271,10593,1843019
E54000062,NHS Black Country Integrated Care Board,0,1,2020/21,43065,595879,46373,2653120,49180,5704341,50593,9153173,5723,860907
E54000062,NHS Black Country Integrated Care Board,0,1,2021/22,76358,1688683,86240,9393223,86379,10356666,88172,24477900,21927,4816589
E54000062,NHS Black Country Integrated Care Board,0,1,2022/23,78440,2065466,87528,12087601,87530,12094868,89689,28841040,22930,6061154
E54000062,NHS Black Country Integrated Care Board,0,1,2023/24,83187,1989078,90907,13012340,90907,13012340,91909,30807615,25762,7104085
E54000062,NHS Black Country Integrated Care Board,1,0,2019/20,506,9076,549,61257,581,116497,581,124373,27,4416
E54000062,NHS Black Country Integrated Care Board,1,0,2020/21,459,5945,525,38316,535,70306,540,93104,14,2173
E54000062,NHS Black Country Integrated Care Board,1,0,2021/22,908,23754,977,135394,978,143467,978,253168,51,7854
E54000062,NHS Black Country Integrated Care Board,1,0,2022/23,742,24498,788,133681,788,133681,787,226087,46,12868
E54000062,NHS Black Country Integrated Care Board,1,0,2023/24,849,27935,866,151050,866,151050,868,187760,48,12735
E54000062,NHS Black Country Integrated Care Board,1,1,2019/20,2762,48093,2948,300501,3231,751808,3229,841306,273,50230
E54000062,NHS Black Country Integrated Care Board,1,1,2020/21,1944,23483,2142,144568,2197,319724,2232,521320,99,15678
E54000062,NHS Black Country Integrated Care Board,1,1,2021/22,4610,97589,4983,647964,4984,706232,4989,1557574,1093,218184
E54000062,NHS Black Country Integrated Care Board,1,1,2022/23,4613,114608,4834,835116,4833,835112,4806,1740023,967,228002
E54000062,NHS Black Country Integrated Care Board,1,1,2023/24,4670,112670,4728,890896,4728,890896,4602,1770108,772,206598
E54000063,NHS Surrey Heartlands Integrated Care Board,0,0,2019/20,118896,3525569,89729,5573779,128050,24898396,128061,26455255,19446,4460887
E54000063,NHS Surrey Heartlands Integrated Care Board,0,0,2020/21,98105,2228930,77231,3197351,106609,19012443,106638,19983046,18119,4647567
E54000063,NHS Surrey Heartlands Integrated Care Board,0,0,2021/22,148165,3922618,114802,7967028,125045,21678108,161023,36871947,16955,4694025
E54000063,NHS Surrey Heartlands Integrated Care Board,0,0,2022/23,152886,5208289,134995,12592036,135545,14304698,183283,53947047,31962,9946335
E54000063,NHS Surrey Heartlands Integrated Care Board,0,0,2023/24,167264,6313093,141936,13252672,141936,13252672,193614,54366922,49668,14039061
E54000063,NHS Surrey Heartlands Integrated Care Board,0,1,2019/20,45855,1404843,34861,2053332,49145,11417647,49151,12403021,10915,2756486
E54000063,NHS Surrey Heartlands Integrated Care Board,0,1,2020/21,41710,1009756,32778,1358377,44849,9790401,44864,10342287,11185,3023329
E54000063,NHS Surrey Heartlands Integrated Care Board,0,1,2021/22,51685,1440812,39861,2701864,44035,9172762,56149,15969738,9527,2841863
E54000063,NHS Surrey Heartlands Integrated Care Board,0,1,2022/23,49596,1754313,44618,4626483,44888,5348205,59516,22221573,14934,5462802
E54000063,NHS Surrey Heartlands Integrated Care Board,0,1,2023/24,50947,1750115,46820,4855191,46820,4855191,61459,21940499,20393,6955142
E54000063,NHS Surrey Heartlands Integrated Care Board,1,0,2019/20,312,8886,225,15450,345,64598,345,64899,12,3065
E54000063,NHS Surrey Heartlands Integrated Care Board,1,0,2020/21,386,8785,278,10091,417,67670,418,68769,22,4274
E54000063,NHS Surrey Heartlands Integrated Care Board,1,0,2021/22,376,6759,269,21633,297,44703,409,77687,3,485
E54000063,NHS Surrey Heartlands Integrated Care Board,1,0,2022/23,326,10369,220,26471,221,28170,370,102551,23,10091
E54000063,NHS Surrey Heartlands Integrated Care Board,1,0,2023/24,278,7808,179,25417,179,25417,315,92418,24,5909
E54000063,NHS Surrey Heartlands Integrated Care Board,1,1,2019/20,1117,33506,658,47954,1167,294839,1168,302471,195,42787
E54000063,NHS Surrey Heartlands Integrated Care Board,1,1,2020/21,1052,25360,609,30640,1110,268456,1114,277485,166,35000
E54000063,NHS Surrey Heartlands Integrated Care Board,1,1,2021/22,1191,32300,595,47098,716,155178,1211,406491,131,34179
E54000063,NHS Surrey Heartlands Integrated Care Board,1,1,2022/23,1451,49327,735,92453,738,100778,1431,579877,124,55008
E54000063,NHS Surrey Heartlands Integrated Care Board,1,1,2023/24,1285,33993,647,93545,647,93545,1276,504838,155,66296
E54000064,NHS Sussex Integrated Care Board,0,0,2019/20,194382,4733116,207425,17715004,212770,47372413,212863,48714186,55001,12879610
E54000064,NHS Sussex Integrated Care Board,0,0,2020/21,147368,3250638,165012,11451910,167344,34618301,167349,35266530,48288,10172842
E54000064,NHS Sussex Integrated Care Board,0,0,2021/22,193708,6473209,213724,25653440,215368,45455320,221290,58225878,48796,14084734
E54000064,NHS Sussex Integrated Care Board,0,0,2022/23,225049,7755136,239193,44691490,238365,47588157,239315,74451992,55219,15586644
E54000064,NHS Sussex Integrated Care Board,0,0,2023/24,202036,4685658,234707,44213966,234707,44213966,234377,68961072,63670,17688150
E54000064,NHS Sussex Integrated Care Board,0,1,2019/20,77930,1965622,85958,7618341,87854,22594819,87885,23502179,28840,7345602
