ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,toa,mh_snomed,attends
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,1,10,0,16680
E54000027,NHS North West London Integrated Care Board,2020/21,3,16,0,5734
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,4,10,0,7
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,3,10,1,4
E54000038,NHS Somerset Integrated Care Board,2023/24,1,13,0,9075
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,1,23,1,131
E54000031,NHS South West London Integrated Care Board,2021/22,1,7,0,7919
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,2,1,54
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2023/24,3,17,1,10
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,4,9,0,26
E54000043,NHS Gloucestershire Integrated Care Board,2022/23,5,10,0,4
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,3,19,1,22
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,3,18,0,8321
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,3,14,1,22
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,4,12,0,6
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,5,21,1,7
E54000043,NHS Gloucestershire Integrated Care Board,2021/22,3,19,0,1090
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,17,0,13921
E54000034,NHS Frimley Integrated Care Board,2023/24,5,19,0,816
E54000028,NHS North Central London Integrated Care Board,2023/24,3,22,0,3615
E54000028,NHS North Central London Integrated Care Board,2022/23,1,0,0,11087
E54000030,NHS South East London Integrated Care Board,2019/20,1,6,1,70
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,5,23,0,4
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,3,17,1,21
E54000038,NHS Somerset Integrated Care Board,2021/22,4,13,0,12
E54000062,NHS Black Country Integrated Care Board,2019/20,3,16,0,3165
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2023/24,4,10,0,11
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,1,15,1,402
E54000031,NHS South West London Integrated Care Board,2022/23,1,2,0,7119
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,4,14,1,7
E54000064,NHS Sussex Integrated Care Board,2022/23,1,2,1,195
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,5,20,0,2
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,1,6,0,5169
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,4,9,0,12
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,5,3,0,4
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,16,1,163
E54000041,NHS Dorset Integrated Care Board,2020/21,4,16,0,5
E54000028,NHS North Central London Integrated Care Board,2023/24,5,12,0,164
E54000037,NHS Devon Integrated Care Board,2022/23,1,20,0,13528
E54000064,NHS Sussex Integrated Care Board,2022/23,1,8,0,14295
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,1,0,0,3411
E54000034,NHS Frimley Integrated Care Board,2022/23,1,21,0,9818
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,4,22,0,4
E54000064,NHS Sussex Integrated Care Board,2021/22,3,11,0,21950
E54000064,NHS Sussex Integrated Care Board,2021/22,5,10,0,8
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,1,2,1,72
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,5,14,0,5
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,22,1,838
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,8,1,81
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,1,23,1,103
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,4,19,0,6
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,4,16,0,17
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,3,14,0,5906
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,15,0,10346
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,6,1,43
E54000027,NHS North West London Integrated Care Board,2019/20,3,9,1,40
E54000030,NHS South East London Integrated Care Board,2023/24,3,12,0,19002
E54000037,NHS Devon Integrated Care Board,2019/20,1,19,0,10420
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,3,18,1,7
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,3,19,0,1531
E54000028,NHS North Central London Integrated Care Board,2022/23,4,23,0,1
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,21,0,3461
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,3,15,0,1506
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,4,15,0,38
E54000064,NHS Sussex Integrated Care Board,2023/24,3,15,1,161
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,1,7,1,99
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,13,0,15225
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,3,16,1,20
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,1,14,0,9794
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,10,0,6242
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,5,1,70
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,3,3,1,3
E54000055,NHS Birmingham and Solihull Integrated Care Board,2023/24,1,14,1,384
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,7,0,3699
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,5,10,0,26
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,4,12,0,103
E54000064,NHS Sussex Integrated Care Board,2020/21,5,13,0,1
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,11,1,33
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,5,14,0,526
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,3,16,1,7
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,18,1,196
E54000031,NHS South West London Integrated Care Board,2022/23,3,8,0,6661
E54000037,NHS Devon Integrated Care Board,2021/22,4,12,0,28
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,3,11,0,20691
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,5,4,0,30
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,3,22,1,1
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,3,17,1,3
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,3,10,1,8
E54000041,NHS Dorset Integrated Care Board,2023/24,5,8,0,7
E54000030,NHS South East London Integrated Care Board,2022/23,4,20,0,8
E54000028,NHS North Central London Integrated Care Board,2020/21,5,7,0,1
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,5,23,0,1
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,5,3,0,1
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,4,2,0,2
E54000041,NHS Dorset Integrated Care Board,2023/24,5,16,0,7
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,5,1,0,1
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,4,19,0,5
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,5,12,0,2
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,4,14,1,1
E54000034,NHS Frimley Integrated Care Board,2019/20,4,20,0,2
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,4,0,0,3
E54000031,NHS South West London Integrated Care Board,2023/24,4,14,1,1
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,4,11,1,1
E54000028,NHS North Central London Integrated Care Board,2023/24,5,16,1,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,4,11,0,19
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,3,9,1,14
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2019/20,1,9,1,37
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,1,10,0,28772
E54000062,NHS Black Country Integrated Care Board,2023/24,5,4,0,35
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,5,21,0,2
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,3,6,0,148
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,1,7,1,108
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,3,0,0,139
E54000031,NHS South West London Integrated Care Board,2021/22,1,16,0,24902
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,3,12,1,77
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,3,20,0,131
E54000034,NHS Frimley Integrated Care Board,2019/20,5,10,1,2
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,1,0,0,6450
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,1,12,1,329
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,0,0,5335
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,3,16,0,3398
E54000029,NHS North East London Integrated Care Board,2022/23,3,16,0,12299
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,4,8,0,82
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,3,14,1,24
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,3,6,0,111
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2023/24,1,16,1,160
E54000054,NHS West Yorkshire Integrated Care Board,2020/21,1,18,0,36769
E54000027,NHS North West London Integrated Care Board,2019/20,1,6,0,6121
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,1,2,1,178
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,11,1,166
E54000028,NHS North Central London Integrated Care Board,2023/24,1,9,0,21197
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,17,1,273
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,5,0,567
E54000061,NHS South Yorkshire Integrated Care Board,2022/23,1,2,0,6392
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,3,14,0,10843
E54000041,NHS Dorset Integrated Care Board,2020/21,1,5,0,2292
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,5,22,0,710
E54000027,NHS North West London Integrated Care Board,2021/22,1,9,0,20882
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,1,23,1,537
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,16,1,238
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,6,1,62
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,3,17,1,6
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,1,22,1,218
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,3,7,1,13
E54000037,NHS Devon Integrated Care Board,2023/24,3,9,0,10930
E54000062,NHS Black Country Integrated Care Board,2022/23,3,18,0,7893
E54000064,NHS Sussex Integrated Care Board,2020/21,1,19,0,20158
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,3,23,0,469
E54000028,NHS North Central London Integrated Care Board,2023/24,3,11,0,18422
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,3,8,0,411
E54000064,NHS Sussex Integrated Care Board,2020/21,1,14,1,448
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,1,20,0,9151
E54000038,NHS Somerset Integrated Care Board,2022/23,1,6,1,18
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2020/21,3,13,0,7175
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,6,1,66
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,1,22,0,19416
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2019/20,1,14,1,82
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,5,14,0,3
E54000031,NHS South West London Integrated Care Board,2020/21,3,22,1,17
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,1,1,0,3841
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,1,23,0,13759
E54000027,NHS North West London Integrated Care Board,2019/20,1,9,0,22213
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,3,1,0,30
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,1,21,0,21060
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,3,19,0,2455
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,1,4,1,171
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,1,3,0,2373
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,3,3,1,6
E54000027,NHS North West London Integrated Care Board,2021/22,1,12,1,399
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,3,9,1,49
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,3,7,0,261
E54000029,NHS North East London Integrated Care Board,2023/24,3,10,0,27986
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,5,3,0,12
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,1,9,1,112
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,1,11,1,187
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,3,11,0,12362
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,5,9,0,3
E54000061,NHS South Yorkshire Integrated Care Board,2020/21,4,19,0,6
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,4,17,0,8
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,5,21,0,3
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,12,0,14723
E54000028,NHS North Central London Integrated Care Board,2023/24,1,12,1,220
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,3,21,0,71
E54000034,NHS Frimley Integrated Care Board,2020/21,5,10,1,7
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,3,16,0,12242
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2021/22,1,19,1,248
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,3,9,1,15
E54000031,NHS South West London Integrated Care Board,2019/20,4,9,0,2960
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,5,20,0,1
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,3,19,1,7
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,3,5,1,7
E54000062,NHS Black Country Integrated Care Board,2022/23,4,12,0,25
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,5,21,0,4
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,1,7,1,53
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,3,17,1,6
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,4,0,0,2
E54000029,NHS North East London Integrated Care Board,2023/24,3,12,1,32
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,3,3,0,11
E54000027,NHS North West London Integrated Care Board,2020/21,3,1,1,15
E54000029,NHS North East London Integrated Care Board,2021/22,4,23,0,1
E54000029,NHS North East London Integrated Care Board,2023/24,5,19,1,1
E54000027,NHS North West London Integrated Care Board,2020/21,5,15,1,2
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,3,0,1,2
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,5,21,0,1
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,5,13,1,4
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,3,21,1,1
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,5,11,0,2
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,4,14,1,1
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,3,5,0,295
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,1,15,1,724
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,4,12,0,5843
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,3,2,0,110
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,21,1,106
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,1,4,0,1728
E54000028,NHS North Central London Integrated Care Board,2022/23,1,20,1,188
E54000034,NHS Frimley Integrated Care Board,2021/22,1,21,1,130
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,18,1,40
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,3,21,0,110
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,2,1,87
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,1,17,1,186
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,1,23,1,294
E54000034,NHS Frimley Integrated Care Board,2022/23,1,7,0,4517
E54000030,NHS South East London Integrated Care Board,2023/24,5,1,0,29
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,3,6,0,59
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,4,16,0,9
E54000028,NHS North Central London Integrated Care Board,2022/23,3,16,0,9199
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,3,12,1,33
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2023/24,3,13,1,13
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,4,15,0,18
